,date_mutation,valeur_fonciere,code_voie,code_postal,code_com,no_plan,nb_lot,surface_reel_bati,nb_piece_prin,surf_terrain,tt_surf_carez,vente,vente_etat_futur_achev,appartement,dependance,local_indus_com,maison,PE
8663,2023-01-30,233200.0,5616,31400.0,555,402,2,30,2,0,24.53,2,0,1,1,0,0,7166.200985547515
8664,2023-02-19,0.0,B033,31330.0,592,8,0,0,0,278,0.0,1,0,0,0,0,0,0.0
8665,2023-02-19,0.0,B034,31330.0,592,3,0,0,0,1459,0.0,1,0,0,0,0,0,0.0
8666,2023-02-19,0.0,B032,31330.0,592,17,0,0,0,2135,0.0,1,0,0,0,0,0,0.0
8667,2023-09-25,298000.0,5932,31500.0,555,7,2,70,3,0,0.0,2,0,1,1,0,0,9157.495255974098
8668,2023-02-19,0.0,B037,31330.0,592,19,0,0,0,11444,0.0,6,0,0,0,0,0,0.0
8669,2023-02-19,0.0,B038,31330.0,592,6,0,0,0,1332,0.0,1,0,0,0,0,0,0.0
8670,2023-02-19,0.0,B035,31330.0,592,8,0,0,0,75,0.0,1,0,0,0,0,0,0.0
8671,2023-02-19,0.0,B036,31330.0,592,3,0,0,0,3213,0.0,3,0,0,0,0,0,0.0
8672,2023-07-17,35000.0,1584,31500.0,555,57,1,0,0,0,0.0,1,1,0,0,0,0,1075.5447448291725
8673,2023-11-08,15000.0,1813,31500.0,555,222,1,0,0,0,0.0,1,0,0,1,0,0,460.94774778393116
8674,2023-12-08,582000.0,0165,31600.0,547,146,0,160,4,2460,0.0,2,0,0,1,0,1,17884.77261401653
8675,2023-05-22,353580.0,2412,31200.0,555,376,2,64,3,0,0.0,2,0,1,1,0,0,10865.460310762825
8676,2023-06-12,277323.0,0433,31340.0,584,1096,0,92,4,607,0.0,1,0,0,0,0,1,8522.094150578876
8677,2023-06-12,428720.0,0432,31700.0,69,355,0,0,0,315,0.0,1,0,0,0,0,0,13174.501228661795
8678,2023-07-07,507000.0,8356,31200.0,555,72,3,37,2,0,0.0,3,1,1,1,0,0,15580.033875096873
8679,2023-11-02,324900.0,2424,31300.0,555,104,2,31,2,0,0.0,2,0,1,1,0,0,9984.128216999947
8680,2023-10-17,1817500.0,0040,31120.0,460,173,0,98,5,1263,0.0,5,0,0,1,0,1,55851.50210648632
8681,2023-06-30,100000.0,7820,31000.0,555,845,1,0,0,0,0.0,1,0,0,1,0,0,3072.9849852262073
8682,2023-02-19,0.0,B039,31330.0,592,3,0,0,0,2427,0.0,1,0,0,0,0,0,0.0
8683,2023-12-21,160000.0,7313,31300.0,555,283,1,78,4,0,78.44,1,0,0,0,0,1,4916.775976361932
8684,2023-10-17,860600.0,0044,31530.0,277,1324,0,372,12,2393,0.0,2,0,0,0,0,1,26446.108782856743
8685,2023-11-07,800000.0,0648,31000.0,555,518,4,97,4,0,0.0,2,0,1,1,0,0,24583.87988180966
8686,2023-02-19,0.0,B044,31330.0,592,28,0,0,0,3502,0.0,2,0,0,0,0,0,0.0
8687,2023-02-02,501000.0,7268,31400.0,555,136,5,49,2,0,47.49,3,0,1,1,0,0,15395.6547759833
8688,2023-07-06,400000.0,7136,31500.0,555,737,0,160,5,149,0.0,1,0,0,0,0,1,12291.93994090483
8689,2023-09-27,220000.0,3035,31300.0,555,180,4,29,1,0,28.01,2,0,1,1,0,0,6760.566967497656
8690,2023-02-19,0.0,B047,31330.0,592,9,0,0,0,11385,0.0,3,0,0,0,0,0,0.0
8691,2023-09-01,1883000.0,1748,31300.0,555,21,0,160,8,1906,0.0,4,0,0,1,0,1,57864.30727180949
8692,2023-09-29,554000.0,1040,31300.0,555,36,2,80,4,0,79.26,2,0,1,1,0,0,17024.33681815319
8693,2023-02-19,0.0,B041,31330.0,592,16,0,0,0,15192,0.0,5,0,0,0,0,0,0.0
8694,2023-12-08,257000.0,0110,31770.0,149,257,4,79,5,0,81.3,2,0,1,1,0,0,7897.571412031353
8695,2023-12-08,285000.0,0109,31480.0,234,643,0,110,5,1124,0.0,1,0,0,0,0,1,8758.007207894692
8696,2023-03-10,152000.0,0382,31220.0,135,1333,6,43,2,0,0.0,2,0,1,1,0,0,4670.937177543835
8697,2023-10-13,222222.23,3856,31200.0,555,141,2,41,2,0,40.28,2,0,1,1,0,0,6828.855761734848
8698,2023-06-29,86001.0,0220,31330.0,281,972,0,0,0,1600,0.0,2,0,0,0,0,0,2642.7978171443906
8699,2023-02-19,0.0,B059,31330.0,592,85,0,0,0,3164,0.0,2,0,0,0,0,0,0.0
8700,2023-09-19,214000.0,0742,31130.0,44,80,3,34,2,0,34.59,2,0,1,1,0,0,6576.187868384085
8701,2023-02-19,0.0,B057,31330.0,592,17,0,0,0,4071,0.0,3,0,0,0,0,0,0.0
8702,2023-02-19,0.0,B058,31330.0,592,3,0,0,0,2731,0.0,1,0,0,0,0,0,0.0
8703,2023-12-08,80000.0,0102,31290.0,560,525,0,0,0,1188,0.0,2,0,0,1,0,0,2458.387988180966
8704,2023-09-29,230000.0,1020,31700.0,69,322,4,40,1,0,35.03,2,0,1,1,0,0,7067.865466020277
8705,2023-04-13,585000.0,1772,31500.0,555,265,5,46,2,0,45.8,3,0,1,1,0,0,17976.962163573313
8706,2023-03-24,1572000.0,0530,31620.0,118,1104,0,202,6,11600,0.0,4,0,0,1,0,1,48307.32396775598
8707,2023-07-06,320000.0,B149,31600.0,395,133,0,0,0,533,0.0,1,0,0,0,0,0,9833.551952723865
8708,2023-02-19,0.0,B066,31330.0,592,19,0,0,0,3437,0.0,2,0,0,0,0,0,0.0
8709,2023-02-19,0.0,B067,31330.0,592,57,0,0,0,2939,0.0,1,0,0,0,0,0,0.0
8710,2023-02-19,0.0,B064,31330.0,592,1,0,0,0,1825,0.0,2,0,0,0,0,0,0.0
8711,2023-09-19,260000.0,0715,31270.0,157,358,0,90,4,201,0.0,1,0,0,0,0,1,7989.760961588139
8712,2023-02-19,0.0,B065,31330.0,592,7,0,0,0,1629,0.0,2,0,0,0,0,0,0.0
8713,2023-03-13,234000.0,0800,31780.0,116,213,2,44,2,0,0.0,2,0,1,1,0,0,7190.784865429325
8714,2023-02-09,156000.0,5433,31300.0,555,118,1,40,2,0,39.02,1,0,1,0,0,0,4793.856576952883
8715,2023-06-27,699000.0,2208,31500.0,555,230,6,54,3,0,55.62,3,0,1,1,0,0,21480.165046731192
8716,2023-06-09,182980.0,8479,31200.0,555,267,1,0,0,0,0.0,1,0,0,1,0,0,5622.947925966914
8717,2023-09-28,235000.0,2450,31830.0,424,98,0,90,5,700,0.0,1,0,0,0,0,1,7221.514715281587
8718,2023-01-11,429000.0,8244,31100.0,555,195,3,61,3,0,0.0,3,0,1,1,0,0,13183.105586620431
8719,2023-02-19,0.0,B063,31330.0,592,46,0,0,0,198,0.0,1,0,0,0,0,0,0.0
8720,2023-02-19,0.0,B060,31330.0,592,15,0,0,0,513,0.0,1,0,0,0,0,0,0.0
8721,2023-02-19,0.0,B061,31330.0,592,9,0,0,0,3334,0.0,1,0,0,0,0,0,0.0
8722,2023-07-06,3156.0,B119,31160.0,85,22,0,0,0,1280,0.0,2,0,0,0,0,0,96.98340613373911
8723,2023-04-04,230000.0,B099,31390.0,107,678,0,0,0,279,0.0,1,0,0,0,0,0,7067.865466020277
8724,2023-04-13,163000.0,1783,31600.0,395,48,0,0,0,764,0.0,1,0,0,0,0,0,5008.965525918718
8725,2023-12-08,5120000.0,0127,31600.0,165,136,0,796,30,11967,0.0,10,0,0,1,0,1,157336.83124358184
8726,2023-12-19,711280.0,1172,31200.0,555,273,4,138,5,0,69.67,4,0,1,1,0,0,21857.527602916973
8727,2023-04-20,287400.0,1111,31200.0,555,671,2,59,3,0,59.3,2,0,1,1,0,0,8831.75884754012
8728,2023-06-29,844400.0,0200,31370.0,423,458,0,230,12,4256,0.0,4,0,0,1,0,1,25948.2852152501
8729,2023-02-19,0.0,B078,31330.0,592,9,0,0,0,9235,0.0,3,0,0,0,0,0,0.0
8730,2023-02-19,0.0,B076,31330.0,592,7,0,0,0,943,0.0,1,0,0,0,0,0,0.0
8731,2023-05-10,7914820.0,0460,31750.0,169,69,0,1255,38,20087,0.0,12,0,0,1,0,1,243221.23020768093
8732,2023-05-27,270000.0,0021,31260.0,523,637,0,156,6,2820,0.0,2,0,0,0,0,1,8297.05946011076
8733,2023-07-25,384600.0,2125,31500.0,555,109,2,61,3,0,61.13,2,0,1,1,0,0,11818.700253179994
8734,2023-12-08,140701.6,0125,31380.0,38,114,0,96,1,407,0.0,1,0,0,0,0,1,4323.739041973037
8735,2023-01-11,318000.0,8257,31200.0,555,510,5,41,2,0,41.9,3,0,1,1,0,0,9772.09225301934
8736,2023-05-10,283500.0,0468,31400.0,555,187,5,18,1,0,0.0,3,0,1,1,0,0,8711.912433116298
8737,2023-12-08,758640.0,0116,31590.0,573,1839,0,236,8,2274,0.0,2,0,0,0,0,1,23312.893291920103
8738,2023-09-01,324000.0,1772,31500.0,555,137,4,63,4,0,62.39,2,0,1,1,0,0,9956.471352132912
8739,2023-12-11,94000.0,5708,31400.0,555,283,1,26,1,0,0.0,1,0,1,0,0,0,2888.6058861126353
8740,2023-04-20,300000.0,1120,31780.0,116,77,4,76,4,0,0.0,2,0,1,1,0,0,9218.954955678622
8741,2023-01-17,40000.0,5060,31100.0,555,8,0,0,0,1274,0.0,1,0,0,0,0,0,1229.193994090483
8742,2023-03-10,296000.0,0377,31130.0,44,287,2,36,2,0,0.0,2,0,1,1,0,0,9096.035556269575
8743,2023-07-12,1.0,1390,31110.0,42,249,0,0,0,27,0.0,1,0,0,0,0,0,0.030729849852262077
8744,2023-01-10,817000.0,B071,31570.0,271,143,0,0,0,341,0.0,2,1,0,0,0,0,25106.287329298117
8745,2023-04-28,569500.0,0237,31130.0,445,204,0,151,6,913,0.0,1,0,0,0,0,1,17500.649490863252
8746,2023-10-05,150500.0,0600,31800.0,483,83,0,75,5,474,0.0,1,0,0,0,0,1,4624.842402765443
8747,2023-07-11,213000.0,0163,31600.0,165,384,6,64,3,0,0.0,2,0,1,1,0,0,6545.458018531823
8748,2023-07-11,1495000.0,0162,31150.0,293,3,0,940,0,24786,0.0,1,0,0,0,1,0,45941.12552913181
8749,2023-10-17,817800.0,0096,31450.0,384,761,0,122,4,1592,0.0,2,0,0,1,0,1,25130.871209179924
8750,2023-10-17,142000.0,0098,31450.0,4,21,0,79,4,258,0.0,1,0,0,0,0,1,4363.6386790212155
8751,2023-07-10,1.0,1648,31100.0,555,691,0,0,0,299,0.0,1,0,0,0,0,0,0.030729849852262077
8752,2023-01-13,1320000.0,A050,31130.0,44,577,0,66,4,522,0.0,3,0,0,1,0,1,40563.40180498594
8753,2023-01-10,33364.0,B080,31660.0,66,54,0,0,0,8292,0.0,1,0,0,0,0,0,1025.2707104708718
8754,2023-04-28,826749.0,0220,31790.0,490,147,3,0,0,0,0.0,3,1,0,0,0,0,25405.872635507818
8755,2023-07-12,840000.0,3984,31300.0,555,186,2,101,5,0,0.0,2,0,1,1,0,0,25813.073875900143
8756,2023-04-25,376000.0,3796,31300.0,555,698,2,36,2,0,0.0,2,0,1,1,0,0,11554.423544450541
8757,2023-04-06,580000.0,8962,31100.0,555,102,7,105,5,0,103.31,4,0,1,1,0,0,17823.312914312006
8758,2023-06-14,100000.0,0140,31390.0,107,1205,0,84,3,150,0.0,1,0,0,0,0,1,3072.9849852262073
8759,2023-12-07,181300.0,1584,31500.0,555,171,2,35,1,0,35.59,2,0,1,1,0,0,5571.321778215115
8760,2023-05-25,110130.68,2894,31400.0,555,23,1,0,0,0,0.0,1,1,0,0,0,0,3384.2992605275217
8761,2023-07-06,7.0,B109,31600.0,395,205,0,0,0,76,0.0,7,0,0,0,0,0,0.21510894896583455
8762,2023-06-24,150000.0,0057,31390.0,107,104,0,110,4,82,0.0,1,0,0,0,0,1,4609.477477839311
8763,2023-08-30,99500.0,B058,31440.0,316,134,0,0,0,48,0.0,1,0,0,0,0,0,3057.6200603000766
8764,2023-05-27,76000.0,0050,31410.0,334,121,0,0,0,374,0.0,2,0,0,1,0,0,2335.4685887719174
8765,2023-07-11,135850.0,0155,31700.0,150,421,1,82,4,0,0.0,1,0,1,0,0,0,4174.650102429803
8766,2023-08-30,424000.0,B055,31180.0,117,647,0,293,0,2412,0.0,2,0,0,0,1,0,13029.45633735912
8767,2023-09-20,1170000.0,5080,31000.0,555,220,4,152,0,0,0.0,3,0,0,0,1,0,35953.924327146626
8768,2023-11-28,122800.0,4607,31500.0,555,322,1,0,0,0,0.0,1,0,0,1,0,0,3773.6255618577825
8769,2023-06-14,230000.0,0179,31150.0,230,60,2,65,3,0,64.71,2,0,1,1,0,0,7067.865466020277
8770,2023-05-15,490000.0,0498,31240.0,561,219,2,59,3,0,0.0,2,0,1,1,0,0,15057.626427608418
8771,2023-06-14,855000.0,0178,31700.0,160,1065,9,120,5,0,0.0,3,0,0,1,0,1,26274.021623684075
8772,2023-03-29,224600.0,0530,31800.0,483,177,0,130,6,409,0.0,1,0,0,0,0,1,6901.924276818062
8773,2023-05-31,5.0,5476,31500.0,555,26,0,0,0,1370,0.0,5,0,0,0,0,0,0.15364924926131035
8774,2023-08-11,1472000.0,1120,31770.0,149,212,0,201,9,682,0.0,5,0,0,0,0,1,45234.33898252978
8775,2023-09-11,364000.0,4615,31500.0,555,30,2,80,4,0,78.1,2,0,1,1,0,0,11185.665346223393
8776,2023-11-08,58000.0,1892,31100.0,555,662,1,32,1,0,34.45,1,0,1,0,0,0,1782.3312914312007
8777,2023-12-08,1280000.0,2744,31200.0,555,199,6,103,5,0,114.87,4,0,1,1,0,0,39334.20781089546
8778,2023-07-11,325800.0,0180,31150.0,293,113,0,92,4,650,0.0,1,0,0,0,0,1,10011.785081866985
8779,2023-05-25,166000.0,0227,31470.0,499,1539,0,83,4,119,0.0,1,0,0,0,0,1,5101.155075475504
8780,2023-05-25,1375000.0,0226,31520.0,446,82,5,91,4,0,89.97,5,0,1,1,0,0,42253.543546860354
8781,2023-07-11,2016000.0,0187,31470.0,499,2074,0,98,5,400,0.0,8,0,0,0,0,1,61951.37730216034
8782,2023-02-23,348000.0,2812,31300.0,555,203,2,51,2,0,48.83,2,0,1,1,0,0,10693.987748587202
8783,2023-12-11,387000.0,3172,31200.0,555,342,2,59,3,0,58.5,2,1,1,1,0,0,11892.451892825424
8784,2023-06-06,445800.0,6262,31200.0,555,486,2,0,0,0,0.0,2,1,0,0,0,0,13699.367064138432
8785,2023-01-13,300000.0,A030,31110.0,42,9,3,67,4,0,0.0,3,0,1,1,0,0,9218.954955678622
8786,2023-06-14,319610.0,0164,31700.0,56,199,1,114,5,0,94.66,1,0,0,0,0,1,9821.567311281484
8787,2023-12-08,795200.0,2742,31170.0,557,844,0,119,5,1214,0.0,2,0,0,1,0,1,24436.3766025188
8788,2023-06-14,690000.0,0160,31240.0,488,533,0,92,1,370,0.0,3,0,0,1,0,1,21203.596398060832
8789,2023-06-08,210000.0,8576,31000.0,555,44,1,61,0,0,0.0,1,0,0,0,1,0,6453.268468975036
8790,2023-06-14,183000.0,0163,31290.0,582,863,0,64,4,756,0.0,1,0,0,0,0,1,5623.562522963959
8791,2023-11-17,173580.0,3539,31300.0,555,191,1,0,0,0,0.0,1,0,0,1,0,0,5334.087337355651
8792,2023-09-29,594000.0,1088,31770.0,149,207,9,74,3,0,74.12,3,0,1,1,0,0,18253.53081224367
8793,2023-10-26,688800.0,3092,31400.0,555,516,0,77,3,750,0.0,2,0,0,1,0,1,21166.720578238117
8794,2023-12-14,275600.0,3542,31300.0,555,156,2,39,2,0,37.58,2,0,1,1,0,0,8469.146619283429
8795,2023-11-15,314550.0,1224,31650.0,506,231,1,82,4,0,0.0,1,0,0,0,0,1,9666.074271029036
8796,2023-07-11,155000.0,0176,31150.0,230,114,0,0,0,651,0.0,1,0,0,0,0,0,4763.126727100622
8797,2023-08-30,1288100.0,B074,31450.0,366,96,0,0,0,413,0.0,2,0,0,0,0,0,39583.11959469878
8798,2023-08-30,28000.0,B075,31160.0,550,250,0,0,0,355,0.0,1,0,0,1,0,0,860.4357958633381
8799,2023-01-10,15000.0,B030,31210.0,224,529,0,0,0,1736,0.0,1,0,0,0,0,0,460.94774778393116
8800,2023-02-28,727500.0,0372,31300.0,555,10,5,57,3,0,57.65,3,0,1,1,0,0,22355.96576752066
8801,2023-12-05,2.0,0550,31320.0,113,393,0,0,0,0,0.0,2,0,0,0,0,0,0.061459699704524154
8802,2023-01-04,187000.0,8848,31400.0,555,198,2,18,1,0,17.76,2,0,1,1,0,0,5746.481922373007
8803,2023-05-25,100000.0,0288,31220.0,135,971,2,26,1,0,0.0,2,0,1,1,0,0,3072.9849852262073
8804,2023-10-17,118000.0,0059,31440.0,199,1110,0,65,3,880,0.0,1,0,0,0,0,1,3626.122282566925
8805,2023-01-10,136500.0,B034,31180.0,273,3657,0,0,0,408,0.0,1,0,0,0,0,0,4194.624504833773
8806,2023-10-17,206000.0,0052,31300.0,555,234,1,145,5,573,15.39,2,0,1,0,0,1,6330.3490695659875
8807,2023-12-21,145000.0,7300,31300.0,555,660,1,48,1,0,40.27,1,0,1,0,0,0,4455.8282285780015
8808,2023-08-30,140150.0,B007,31260.0,110,26,0,0,0,644,0.0,2,0,0,0,0,0,4306.78845679453
8809,2023-05-15,138000.0,0445,31800.0,483,62,0,54,2,515,0.0,3,0,0,1,0,1,4240.719279612166
8810,2023-06-14,523236.0,0187,31700.0,69,156,0,105,5,602,0.0,1,0,0,0,0,1,16078.963717298198
8811,2023-07-12,639240.0,3940,31500.0,555,239,0,61,3,590,0.0,2,0,0,1,0,1,19643.74921956001
8812,2023-07-11,1.0,0190,31520.0,446,417,0,0,0,127,0.0,1,0,0,0,0,0,0.030729849852262077
8813,2023-07-12,140000.0,1330,31600.0,395,173,2,77,4,0,0.0,2,0,1,1,0,0,4302.17897931669
8814,2023-08-30,27380.0,B014,31150.0,293,3,0,0,0,22685,0.0,1,0,0,0,0,0,841.3832889549357
8815,2023-08-30,300.0,B015,31580.0,43,165,0,0,0,571,0.0,1,0,0,0,0,0,9.218954955678623
8816,2023-01-10,561000.0,B045,31230.0,178,86,0,85,2,9375,0.0,3,0,0,1,0,1,17239.445767119025
8817,2023-12-05,300000.0,0556,31000.0,555,201,4,29,1,0,29.22,2,0,1,1,0,0,9218.954955678622
8818,2023-10-17,2643000.0,0065,31450.0,374,26,0,300,12,6222,0.0,6,0,0,1,0,1,81218.99315952866
8819,2023-01-10,103500.0,B042,31750.0,169,620,0,0,0,1374,0.0,1,0,0,0,0,0,3180.5394597091245
8820,2023-06-12,1065000.0,0450,31520.0,446,460,2,89,4,173,0.0,3,0,0,1,0,1,32727.290092659106
8821,2023-08-30,189900.0,B011,31410.0,486,1866,0,0,0,178,0.0,1,1,0,0,0,0,5835.598486944567
8822,2023-08-30,58900.0,B038,31370.0,250,836,0,0,0,605,0.0,1,0,0,0,0,0,1809.988156298236
8823,2023-08-30,764436.0,B039,31370.0,454,1168,0,0,0,2229,0.0,3,0,0,0,0,0,23491.003501663814
8824,2023-04-28,409500.0,0255,31140.0,497,105,2,90,3,211,78.28,3,0,1,1,0,0,12583.87351450132
8825,2023-04-28,272000.0,0256,31140.0,497,212,0,78,4,670,0.0,1,0,0,0,0,1,8358.519159815285
8826,2023-05-25,886290.0,0263,31520.0,446,122,9,82,4,0,81.25,3,0,1,1,0,0,27235.558625561356
8827,2023-03-20,290000.0,0211,31850.0,389,181,3,55,2,0,0.0,2,0,1,1,0,0,8911.656457156003
8828,2023-02-07,32000.0,4324,31000.0,555,535,1,0,0,0,0.0,1,0,0,1,0,0,983.3551952723865
8829,2023-04-28,1476000.0,0260,31380.0,358,3000,0,0,0,1160,0.0,4,0,0,0,0,0,45357.258381938824
8830,2023-09-20,239000.0,5052,31300.0,555,537,4,56,3,0,57.54,2,0,1,1,0,0,7344.434114690636
8831,2023-01-10,1771825.0,B056,31430.0,119,463,0,200,2,11880,0.0,5,0,0,0,0,1,54447.91621448425
8832,2023-01-10,476600.0,B063,31300.0,555,89,2,0,0,0,0.0,2,1,0,0,0,0,14645.846439588106
8833,2023-08-30,120000.0,B027,31210.0,390,245,0,0,0,85,0.0,1,0,0,0,0,0,3687.5819822714493
8834,2023-08-30,289323.0,B028,31460.0,558,86,0,0,0,1180,0.0,1,0,0,0,0,0,8890.852348806022
8835,2023-05-15,763065.0,0467,31130.0,44,237,3,92,5,0,93.12,3,0,0,1,0,1,23448.87287751636
8836,2023-04-28,543900.0,0245,31140.0,22,257,3,63,3,0,0.0,3,0,1,1,0,0,16713.96533464534
8837,2023-11-30,8900.0,8162,31400.0,555,92,1,0,0,0,16.5,1,0,0,1,0,0,273.4956636851325
8838,2023-05-25,166550.0,0252,31000.0,555,50,1,44,2,0,0.0,1,0,1,0,0,0,5118.056492894249
8839,2023-10-17,847644.0,0081,31840.0,541,465,3,98,4,0,0.0,3,0,0,1,0,1,26047.972848170837
8840,2023-12-01,980000.0,4788,31000.0,555,107,10,87,3,0,166.34,2,0,1,1,0,0,30115.252855216837
8841,2023-05-25,242300.0,0250,31880.0,526,683,0,82,4,280,0.0,1,0,0,0,0,1,7445.842619203101
8842,2023-10-17,1469204.0,0080,31260.0,523,1087,0,497,14,8227,0.0,7,0,0,1,0,1,45148.41832234285
8843,2023-09-12,97000.0,1408,31300.0,555,450,1,29,1,0,19.34,1,0,1,0,0,0,2980.7954356694217
8844,2023-09-12,459000.0,1409,31770.0,149,329,2,50,2,0,50.2,2,0,1,1,0,0,14105.001082188292
8845,2023-12-29,276000.0,5396,31500.0,555,67,1,0,0,0,25.0,1,1,0,0,0,0,8481.438559224332
8846,2023-10-17,1753200.0,0088,31830.0,424,11,0,0,0,5909,0.0,3,0,0,0,0,0,53875.572760985866
8847,2023-09-15,270000.0,1772,31500.0,555,25,2,41,2,0,41.48,2,0,1,1,0,0,8297.05946011076
8848,2023-02-28,1690000.0,0330,31620.0,118,416,0,120,5,2433,0.0,5,0,0,0,1,1,51933.4462503229
8849,2023-01-27,231000.0,0860,31200.0,555,563,2,40,2,0,0.0,2,0,1,1,0,0,7098.59531587254
8850,2023-06-20,1095000.0,1041,31700.0,69,253,0,50,3,1398,0.0,3,0,0,1,0,1,33649.185588226974
8851,2023-09-07,105000.0,B086,31330.0,232,348,0,0,0,54958,0.0,6,0,0,0,1,0,3226.634234487518
8852,2023-09-07,28000.0,B082,31380.0,459,11,0,0,0,41786,0.0,2,0,0,0,0,0,860.4357958633381
8853,2023-12-29,570000.0,5364,31400.0,555,37,2,81,4,0,0.0,2,0,1,1,0,0,17516.014415789385
8854,2023-03-01,180000.0,B023,31190.0,231,971,0,0,0,642,0.0,3,0,0,0,0,0,5531.372973407174
8855,2023-07-21,710000.0,4376,31500.0,555,109,0,90,4,526,0.0,2,0,0,1,0,1,21818.19339510607
8856,2023-07-11,1872000.0,0202,31790.0,490,85,0,260,10,4184,0.0,4,0,0,1,0,1,57526.2789234346
8857,2023-03-01,820800.0,B028,31120.0,458,315,3,0,0,0,0.0,3,1,0,0,0,0,25223.060758736712
8858,2023-05-17,950000.0,8153,31200.0,555,1,4,86,2,0,86.29,4,0,1,1,0,0,29193.357359648973
8859,2023-06-20,328200.0,1034,31830.0,424,286,2,54,3,0,0.0,2,0,1,1,0,0,10085.536721512415
8860,2023-08-31,370000.0,6412,31000.0,555,45,1,112,5,0,112.44,1,0,1,0,0,0,11370.04444533697
8861,2023-08-25,530500.0,3744,31200.0,555,149,2,65,3,0,0.0,2,0,1,1,0,0,16302.18534662503
8862,2023-05-11,300000.0,0258,31140.0,282,126,3,42,2,0,0.0,3,0,1,1,0,0,9218.954955678622
8863,2023-07-04,188000.0,0860,31200.0,555,590,2,32,2,0,0.0,2,0,1,1,0,0,5777.211772225271
8864,2023-04-11,225000.0,0625,31770.0,149,404,0,109,5,363,0.0,1,0,0,0,0,1,6914.216216758966
8865,2023-08-29,107650.0,0185,31190.0,33,347,0,48,3,83,0.0,1,0,0,0,0,1,3308.0683365960126
8866,2023-01-10,16000.0,7008,31000.0,555,172,1,0,0,0,0.0,1,0,0,1,0,0,491.67759763619324
8867,2023-03-20,990000.0,0100,31450.0,429,19,0,240,8,1487,0.0,2,0,0,0,0,1,30422.551353739454
8868,2023-08-29,393500.0,0191,31150.0,91,237,0,99,4,842,0.0,1,0,0,0,0,1,12092.195916865125
8869,2023-05-13,410000.0,0834,31320.0,113,120,2,0,0,0,0.0,2,1,0,0,0,0,12599.23843942745
8870,2023-01-10,374000.0,B007,31230.0,178,15,0,0,0,6379,0.0,2,0,0,0,0,0,11492.963844746015
8871,2023-02-28,165860.0,0338,31270.0,157,632,4,43,2,0,43.0,2,0,1,1,0,0,5096.852896496188
8872,2023-05-25,256350.0,2937,31500.0,555,218,1,0,0,0,0.0,1,1,0,0,0,0,7877.597009627383
8873,2023-07-21,2485000.0,4380,31200.0,555,29,0,137,9,2513,0.0,7,0,1,1,0,0,76363.67688287127
8874,2023-03-01,334000.0,7008,31000.0,555,171,4,49,2,0,54.99,2,0,1,1,0,0,10263.769850655533
8875,2023-03-31,2280000.0,5534,31300.0,555,458,6,101,4,0,0.0,4,0,1,1,0,0,70064.05766315754
8876,2023-01-27,1214550.0,0846,31200.0,555,279,3,94,4,0,92.88,3,0,1,1,0,0,37322.9391380649
8877,2023-02-23,5250000.0,0126,31140.0,282,89,0,502,26,6553,0.0,10,0,0,1,0,1,161331.7117243759
8878,2023-06-14,221310.0,0214,31130.0,445,120,0,84,4,273,0.0,1,0,0,0,0,1,6800.823070804119
8879,2023-02-23,13775000.0,0124,31200.0,555,147,3,5405,0,17176,0.0,16,0,0,0,1,0,423303.6817149101
8880,2023-05-30,398600.0,6993,31500.0,555,165,4,65,3,0,0.0,2,0,1,1,0,0,12248.918151111664
8881,2023-02-23,315000.0,0120,31820.0,417,146,0,0,0,3128,0.0,1,0,0,0,0,0,9679.902703462554
8882,2023-09-07,1710000.0,B067,31350.0,80,3,0,0,0,46050,0.0,5,0,0,0,0,0,52548.04324736815
8883,2023-02-23,790000.0,2781,31400.0,555,135,2,0,0,0,0.0,2,1,0,0,0,0,24276.58138328704
8884,2023-01-27,5000.0,0840,31250.0,451,1053,0,0,0,78,0.0,1,0,0,0,0,0,153.6492492613104
8885,2023-08-25,440000.0,1112,31000.0,555,716,5,65,0,0,0.0,5,0,0,0,1,0,13521.133934995312
8886,2023-09-07,366300.0,B062,31390.0,107,35,0,0,0,897,0.0,1,0,0,0,0,0,11256.344000883599
8887,2023-09-26,201000.0,4524,31300.0,555,292,1,67,3,0,0.0,1,0,1,0,0,0,6176.699820304677
8888,2023-09-07,126000.0,B060,31600.0,547,56,0,0,0,159,0.0,1,0,0,0,0,0,3871.9610813850213
8889,2023-01-10,376000.0,B019,31600.0,547,387,0,0,0,24,0.0,2,0,0,0,0,0,11554.423544450541
8890,2023-03-01,1041000.0,B004,31460.0,558,406,0,0,0,515,0.0,2,0,0,0,0,0,31989.773696204826
8891,2023-02-28,477540.0,0348,31820.0,417,282,0,153,6,910,0.0,1,0,0,0,0,1,14674.732498449232
8892,2023-03-01,4323000.0,B007,31540.0,60,67,0,717,21,24797,0.0,10,0,0,1,0,1,132845.14091132898
8893,2023-08-30,155000.0,B004,31570.0,512,144,0,0,0,709,0.0,1,0,0,0,0,0,4763.126727100622
8894,2023-03-01,724000.0,B009,31600.0,533,8,0,102,4,2688,0.0,2,0,0,0,0,1,22248.411293037745
8895,2023-07-11,798900.0,0220,31840.0,32,407,3,0,0,0,0.0,3,1,0,0,0,0,24550.07704697217
8896,2023-02-28,441000.0,0345,31240.0,488,366,3,47,2,0,47.05,3,0,1,1,0,0,13551.863784847576
8897,2023-05-25,504000.0,2922,31170.0,557,183,9,62,3,0,62.54,3,0,1,1,0,0,15487.844325540085
