Saison;Compagnie Operating;Numéro de vol;Compagnie Marketing;Numéro de vol Marketing;Aéroport de départ;Aéroport d'arrivée;Jour de départ en Local;Jour d'arrivée  en Local;Heure de départ en Local;Heure d'arrivée en Local;Date de début de période;Date de fin  de période;Compagnie propriétaire;Type Avion
W19;Sham Wing Airlines;32;Thai Flying Helicopter Service;2374;Paris-Orly Airport;John F Kennedy International Airport;6;6;14:15;16:55;;;Sham Wing Airlines;Boeing 777-200/Boeing 777-200ER
W19;Sham Wing Airlines;32;Thai Flying Helicopter Service;2374;Paris-Orly Airport;John F Kennedy International Airport;7;7;14:15;16:55;;;Sham Wing Airlines;Boeing 777-200/Boeing 777-200ER
W19;Slate Falls Airways;32;Sham Wing Airlines;3800;Charles de Gaulle International Airport;Abu Dhabi International Airport;2;2;10:10;19:55;;;Slate Falls Airways;Airbus A380
W19;Slate Falls Airways;32;Sham Wing Airlines;3800;Charles de Gaulle International Airport;Abu Dhabi International Airport;6;6;10:10;19:55;;;Slate Falls Airways;Airbus A380
W19;Slate Falls Airways;32;Sham Wing Airlines;3800;Charles de Gaulle International Airport;Abu Dhabi International Airport;1;1;10:10;19:55;;;Slate Falls Airways;Airbus A380
W19;Slate Falls Airways;32;Sham Wing Airlines;3800;Charles de Gaulle International Airport;Abu Dhabi International Airport;5;5;10:10;19:55;;;Slate Falls Airways;Airbus A380
W19;Slate Falls Airways;32;Sham Wing Airlines;3800;Charles de Gaulle International Airport;Abu Dhabi International Airport;7;7;10:10;19:55;;;Slate Falls Airways;Airbus A380
W19;Slate Falls Airways;32;Sham Wing Airlines;3800;Charles de Gaulle International Airport;Abu Dhabi International Airport;4;4;10:10;19:55;;;Slate Falls Airways;Airbus A380
W19;Slate Falls Airways;32;Sham Wing Airlines;3800;Charles de Gaulle International Airport;Abu Dhabi International Airport;3;3;10:10;19:55;;;Slate Falls Airways;Airbus A380
W19;Star Aviation;34;Sham Wing Airlines;3653;Seattle Tacoma International Airport;Charles de Gaulle International Airport;6;7;12:42;08:05;;;Star Aviation;Boeing 767
W19;Star Aviation;34;Sham Wing Airlines;3653;Seattle Tacoma International Airport;Charles de Gaulle International Airport;3;4;12:42;08:05;;;Star Aviation;Boeing 767
W19;Star Aviation;34;Sham Wing Airlines;3653;Seattle Tacoma International Airport;Charles de Gaulle International Airport;5;6;12:42;08:05;;;Star Aviation;Boeing 767
W19;Star Aviation;34;Sham Wing Airlines;3653;Seattle Tacoma International Airport;Charles de Gaulle International Airport;1;2;12:42;08:05;;;Star Aviation;Boeing 767
W19;Star Aviation;34;Sham Wing Airlines;3653;Seattle Tacoma International Airport;Charles de Gaulle International Airport;4;5;12:42;08:05;;;Star Aviation;Boeing 767
W19;Star Aviation;34;Thai Flying Helicopter Service;6151;Seattle Tacoma International Airport;Charles de Gaulle International Airport;1;2;12:42;08:05;;;Star Aviation;Boeing 767
W19;Star Aviation;34;Thai Flying Helicopter Service;6151;Seattle Tacoma International Airport;Charles de Gaulle International Airport;4;5;12:42;08:05;;;Star Aviation;Boeing 767
W19;Star Aviation;34;Thai Flying Helicopter Service;6151;Seattle Tacoma International Airport;Charles de Gaulle International Airport;7;1;12:42;08:05;;;Star Aviation;Boeing 767
W19;Star Aviation;34;Thai Flying Helicopter Service;6151;Seattle Tacoma International Airport;Charles de Gaulle International Airport;5;6;12:42;08:05;;;Star Aviation;Boeing 767
W19;Star Aviation;34;Thai Flying Helicopter Service;6151;Seattle Tacoma International Airport;Charles de Gaulle International Airport;2;3;12:42;08:05;;;Star Aviation;Boeing 767
W19;Star Aviation;34;Sham Wing Airlines;3653;Seattle Tacoma International Airport;Charles de Gaulle International Airport;2;3;12:42;08:05;;;Star Aviation;Boeing 767
W19;Star Aviation;34;Thai Flying Helicopter Service;6151;Seattle Tacoma International Airport;Charles de Gaulle International Airport;3;4;12:42;08:05;;;Star Aviation;Boeing 767
W19;Star Aviation;34;Sham Wing Airlines;3653;Seattle Tacoma International Airport;Charles de Gaulle International Airport;7;1;12:42;08:05;;;Star Aviation;Boeing 767
W19;Star Aviation;34;Thai Flying Helicopter Service;6151;Seattle Tacoma International Airport;Charles de Gaulle International Airport;6;7;12:42;08:05;;;Star Aviation;Boeing 767
W19;Star Aviation;35;Sham Wing Airlines;3622;Charles de Gaulle International Airport;Seattle Tacoma International Airport;5;5;10:30;12:38;;;Star Aviation;Boeing 767
W19;Star Aviation;35;Sham Wing Airlines;3622;Charles de Gaulle International Airport;Seattle Tacoma International Airport;1;1;10:30;12:38;;;Star Aviation;Boeing 767
W19;Star Aviation;35;Sham Wing Airlines;3622;Charles de Gaulle International Airport;Seattle Tacoma International Airport;4;4;10:30;12:38;;;Star Aviation;Boeing 767
W19;Star Aviation;35;Sham Wing Airlines;3622;Charles de Gaulle International Airport;Seattle Tacoma International Airport;7;7;10:30;12:38;;;Star Aviation;Boeing 767
W19;Star Aviation;35;Thai Flying Helicopter Service;6122;Charles de Gaulle International Airport;Seattle Tacoma International Airport;7;7;10:30;12:38;;;Star Aviation;Boeing 767
W19;Star Aviation;35;Thai Flying Helicopter Service;6122;Charles de Gaulle International Airport;Seattle Tacoma International Airport;3;3;10:30;12:38;;;Star Aviation;Boeing 767
W19;Star Aviation;35;Thai Flying Helicopter Service;6122;Charles de Gaulle International Airport;Seattle Tacoma International Airport;2;2;10:30;12:38;;;Star Aviation;Boeing 767
W19;Star Aviation;35;Thai Flying Helicopter Service;6122;Charles de Gaulle International Airport;Seattle Tacoma International Airport;6;6;10:30;12:38;;;Star Aviation;Boeing 767
W19;Star Aviation;35;Thai Flying Helicopter Service;6122;Charles de Gaulle International Airport;Seattle Tacoma International Airport;1;1;10:30;12:38;;;Star Aviation;Boeing 767
W19;Star Aviation;35;Sham Wing Airlines;3622;Charles de Gaulle International Airport;Seattle Tacoma International Airport;2;2;10:30;12:38;;;Star Aviation;Boeing 767
W19;Star Aviation;35;Sham Wing Airlines;3622;Charles de Gaulle International Airport;Seattle Tacoma International Airport;3;3;10:30;12:38;;;Star Aviation;Boeing 767
W19;Star Aviation;35;Sham Wing Airlines;3622;Charles de Gaulle International Airport;Seattle Tacoma International Airport;6;6;10:30;12:38;;;Star Aviation;Boeing 767
W19;Star Aviation;35;Thai Flying Helicopter Service;6122;Charles de Gaulle International Airport;Seattle Tacoma International Airport;5;5;10:30;12:38;;;Star Aviation;Boeing 767
W19;Star Aviation;35;Thai Flying Helicopter Service;6122;Charles de Gaulle International Airport;Seattle Tacoma International Airport;4;4;10:30;12:38;;;Star Aviation;Boeing 767
W19;Slate Falls Airways;37;Sham Wing Airlines;3803;Abu Dhabi International Airport;Charles de Gaulle International Airport;2;2;09:05;13:45;;;Slate Falls Airways;Airbus A380
W19;Slate Falls Airways;37;Sham Wing Airlines;3803;Abu Dhabi International Airport;Charles de Gaulle International Airport;3;3;09:05;13:45;;;Slate Falls Airways;Airbus A380
W19;Slate Falls Airways;37;Sham Wing Airlines;3803;Abu Dhabi International Airport;Charles de Gaulle International Airport;7;7;09:05;13:45;;;Slate Falls Airways;Airbus A380
W19;Slate Falls Airways;37;Sham Wing Airlines;3803;Abu Dhabi International Airport;Charles de Gaulle International Airport;1;1;09:05;13:45;;;Slate Falls Airways;Airbus A380
W19;Slate Falls Airways;37;Sham Wing Airlines;3803;Abu Dhabi International Airport;Charles de Gaulle International Airport;5;5;09:05;13:45;;;Slate Falls Airways;Airbus A380
W19;Slate Falls Airways;37;Sham Wing Airlines;3803;Abu Dhabi International Airport;Charles de Gaulle International Airport;6;6;09:05;13:45;;;Slate Falls Airways;Airbus A380
W19;Slate Falls Airways;37;Sham Wing Airlines;3803;Abu Dhabi International Airport;Charles de Gaulle International Airport;4;4;09:05;13:45;;;Slate Falls Airways;Airbus A380
W19;Slate Falls Airways;38;Sham Wing Airlines;3802;Charles de Gaulle International Airport;Abu Dhabi International Airport;1;2;20:45;06:35;;;Slate Falls Airways;Airbus A380
W19;Slate Falls Airways;38;Sham Wing Airlines;3802;Charles de Gaulle International Airport;Abu Dhabi International Airport;4;5;20:45;06:35;;;Slate Falls Airways;Airbus A380
W19;Slate Falls Airways;38;Sham Wing Airlines;3802;Charles de Gaulle International Airport;Abu Dhabi International Airport;2;3;20:45;06:35;;;Slate Falls Airways;Airbus A380
W19;Slate Falls Airways;38;Sham Wing Airlines;3802;Charles de Gaulle International Airport;Abu Dhabi International Airport;5;6;20:45;06:35;;;Slate Falls Airways;Airbus A380
W19;Slate Falls Airways;38;Sham Wing Airlines;3802;Charles de Gaulle International Airport;Abu Dhabi International Airport;3;4;20:45;06:35;;;Slate Falls Airways;Airbus A380
W19;Slate Falls Airways;38;Sham Wing Airlines;3802;Charles de Gaulle International Airport;Abu Dhabi International Airport;6;7;20:45;06:35;;;Slate Falls Airways;Airbus A380
W19;Slate Falls Airways;38;Sham Wing Airlines;3802;Charles de Gaulle International Airport;Abu Dhabi International Airport;7;1;20:45;06:35;;;Slate Falls Airways;Airbus A380
W19;Star Aviation;42;Sham Wing Airlines;3581;Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field;Charles de Gaulle International Airport;7;1;16:18;07:55;;;Star Aviation;Boeing 767
W19;Star Aviation;42;Sham Wing Airlines;3581;Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field;Charles de Gaulle International Airport;6;7;16:18;07:55;;;Star Aviation;Boeing 767
W19;Star Aviation;42;Sham Wing Airlines;3566;Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field;Charles de Gaulle International Airport;5;6;16:18;07:55;;;Star Aviation;Boeing 767
W19;Star Aviation;42;Sham Wing Airlines;3566;Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field;Charles de Gaulle International Airport;3;4;16:18;07:55;;;Star Aviation;Boeing 767
W19;Star Aviation;42;Thai Flying Helicopter Service;6167;Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field;Charles de Gaulle International Airport;3;4;16:18;07:55;;;Star Aviation;Boeing 767
W19;Star Aviation;42;Thai Flying Helicopter Service;6167;Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field;Charles de Gaulle International Airport;6;7;16:18;07:55;;;Star Aviation;Boeing 767
W19;Star Aviation;42;Thai Flying Helicopter Service;6167;Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field;Charles de Gaulle International Airport;2;3;16:18;07:55;;;Star Aviation;Boeing 767
W19;Star Aviation;42;Thai Flying Helicopter Service;6167;Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field;Charles de Gaulle International Airport;5;6;16:18;07:55;;;Star Aviation;Boeing 767
W19;Star Aviation;42;Thai Flying Helicopter Service;6167;Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field;Charles de Gaulle International Airport;4;5;16:18;07:55;;;Star Aviation;Boeing 767
W19;Star Aviation;42;Sham Wing Airlines;3566;Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field;Charles de Gaulle International Airport;2;3;16:18;07:55;;;Star Aviation;Boeing 767
W19;Star Aviation;42;Thai Flying Helicopter Service;6167;Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field;Charles de Gaulle International Airport;7;1;16:18;07:55;;;Star Aviation;Boeing 767
W19;Star Aviation;42;Sham Wing Airlines;3566;Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field;Charles de Gaulle International Airport;4;5;16:18;07:55;;;Star Aviation;Boeing 767
W19;Star Aviation;42;Sham Wing Airlines;3581;Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field;Charles de Gaulle International Airport;1;2;16:18;07:55;;;Star Aviation;Boeing 767
W19;Star Aviation;42;Thai Flying Helicopter Service;6167;Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field;Charles de Gaulle International Airport;1;2;16:18;07:55;;;Star Aviation;Boeing 767
W19;Star Aviation;43;Sham Wing Airlines;9300;Charles de Gaulle International Airport;Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field;2;2;10:20;13:07;;;Star Aviation;Boeing 767
W19;Star Aviation;43;Sham Wing Airlines;9300;Charles de Gaulle International Airport;Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field;6;6;10:20;13:07;;;Star Aviation;Boeing 767
W19;Star Aviation;43;Sham Wing Airlines;9300;Charles de Gaulle International Airport;Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field;3;3;10:20;13:07;;;Star Aviation;Boeing 767
W19;Star Aviation;43;Thai Flying Helicopter Service;6172;Charles de Gaulle International Airport;Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field;1;1;10:20;13:07;;;Star Aviation;Boeing 767
W19;Star Aviation;43;Thai Flying Helicopter Service;6172;Charles de Gaulle International Airport;Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field;4;4;10:20;13:07;;;Star Aviation;Boeing 767
W19;Star Aviation;43;Thai Flying Helicopter Service;6172;Charles de Gaulle International Airport;Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field;7;7;10:20;13:07;;;Star Aviation;Boeing 767
W19;Star Aviation;43;Sham Wing Airlines;9300;Charles de Gaulle International Airport;Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field;4;4;10:20;13:07;;;Star Aviation;Boeing 767
W19;Star Aviation;43;Thai Flying Helicopter Service;6172;Charles de Gaulle International Airport;Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field;5;5;10:20;13:07;;;Star Aviation;Boeing 767
W19;Star Aviation;43;Thai Flying Helicopter Service;6172;Charles de Gaulle International Airport;Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field;6;6;10:20;13:07;;;Star Aviation;Boeing 767
W19;Star Aviation;43;Thai Flying Helicopter Service;6172;Charles de Gaulle International Airport;Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field;2;2;10:20;13:07;;;Star Aviation;Boeing 767
W19;Star Aviation;43;Sham Wing Airlines;9300;Charles de Gaulle International Airport;Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field;7;7;10:20;13:07;;;Star Aviation;Boeing 767
W19;Star Aviation;43;Sham Wing Airlines;9300;Charles de Gaulle International Airport;Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field;1;1;10:20;13:07;;;Star Aviation;Boeing 767
W19;Star Aviation;43;Sham Wing Airlines;9300;Charles de Gaulle International Airport;Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field;5;5;10:20;13:07;;;Star Aviation;Boeing 767
W19;Star Aviation;43;Thai Flying Helicopter Service;6172;Charles de Gaulle International Airport;Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field;3;3;10:20;13:07;;;Star Aviation;Boeing 767
W19;Star Aviation;46;Thai Flying Helicopter Service;6070;John F Kennedy International Airport;Amsterdam Airport Schiphol;5;6;16:27;05:55;;;Star Aviation;Boeing 767
W19;Star Aviation;46;Thai Flying Helicopter Service;6070;John F Kennedy International Airport;Amsterdam Airport Schiphol;2;3;16:27;05:55;;;Star Aviation;Boeing 767
W19;Star Aviation;46;Thai Flying Helicopter Service;6070;John F Kennedy International Airport;Amsterdam Airport Schiphol;6;7;16:27;05:55;;;Star Aviation;Boeing 767
W19;Star Aviation;46;Thai Flying Helicopter Service;6070;John F Kennedy International Airport;Amsterdam Airport Schiphol;3;4;16:27;05:55;;;Star Aviation;Boeing 767
W19;Star Aviation;46;Thai Flying Helicopter Service;6070;John F Kennedy International Airport;Amsterdam Airport Schiphol;1;2;16:27;05:55;;;Star Aviation;Boeing 767
W19;Star Aviation;46;Thai Flying Helicopter Service;6070;John F Kennedy International Airport;Amsterdam Airport Schiphol;7;1;16:27;05:55;;;Star Aviation;Boeing 767
W19;Star Aviation;46;Thai Flying Helicopter Service;6070;John F Kennedy International Airport;Amsterdam Airport Schiphol;4;5;16:27;05:55;;;Star Aviation;Boeing 767
W19;Star Aviation;47;Thai Flying Helicopter Service;6020;Amsterdam Airport Schiphol;John F Kennedy International Airport;6;6;09:15;11:48;;;Star Aviation;Boeing 767
W19;Star Aviation;47;Thai Flying Helicopter Service;6020;Amsterdam Airport Schiphol;John F Kennedy International Airport;1;1;09:15;11:48;;;Star Aviation;Boeing 767
W19;Star Aviation;47;Thai Flying Helicopter Service;6020;Amsterdam Airport Schiphol;John F Kennedy International Airport;7;7;09:15;11:48;;;Star Aviation;Boeing 767
W19;Star Aviation;47;Thai Flying Helicopter Service;6020;Amsterdam Airport Schiphol;John F Kennedy International Airport;5;5;09:15;11:48;;;Star Aviation;Boeing 767
W19;Star Aviation;48;Thai Flying Helicopter Service;6007;John F Kennedy International Airport;Amsterdam Airport Schiphol;5;6;19:30;09:10;;;Star Aviation;Boeing 767
W19;Star Aviation;48;Thai Flying Helicopter Service;6007;John F Kennedy International Airport;Amsterdam Airport Schiphol;1;2;19:30;09:10;;;Star Aviation;Boeing 767
W19;Star Aviation;48;Thai Flying Helicopter Service;6007;John F Kennedy International Airport;Amsterdam Airport Schiphol;3;4;19:30;09:10;;;Star Aviation;Boeing 767
W19;Star Aviation;48;Thai Flying Helicopter Service;6007;John F Kennedy International Airport;Amsterdam Airport Schiphol;6;7;19:30;09:10;;;Star Aviation;Boeing 767
W19;Star Aviation;48;Thai Flying Helicopter Service;6007;John F Kennedy International Airport;Amsterdam Airport Schiphol;2;3;19:30;09:10;;;Star Aviation;Boeing 767
W19;Star Aviation;48;Thai Flying Helicopter Service;6007;John F Kennedy International Airport;Amsterdam Airport Schiphol;4;5;19:30;09:10;;;Star Aviation;Boeing 767
W19;Star Aviation;48;Thai Flying Helicopter Service;6007;John F Kennedy International Airport;Amsterdam Airport Schiphol;7;1;19:30;09:10;;;Star Aviation;Boeing 767
W19;Star Aviation;49;Thai Flying Helicopter Service;6149;Amsterdam Airport Schiphol;John F Kennedy International Airport;3;3;10:40;13:15;;;Star Aviation;Boeing 767
W19;Star Aviation;49;Thai Flying Helicopter Service;6149;Amsterdam Airport Schiphol;John F Kennedy International Airport;2;2;10:40;13:15;;;Star Aviation;Boeing 767
W19;Star Aviation;49;Thai Flying Helicopter Service;6149;Amsterdam Airport Schiphol;John F Kennedy International Airport;4;4;10:40;13:15;;;Star Aviation;Boeing 767
W19;Star Aviation;49;Thai Flying Helicopter Service;6149;Amsterdam Airport Schiphol;John F Kennedy International Airport;5;5;10:40;13:15;;;Star Aviation;Boeing 767
W19;Star Aviation;49;Thai Flying Helicopter Service;6149;Amsterdam Airport Schiphol;John F Kennedy International Airport;7;7;10:40;13:15;;;Star Aviation;Boeing 767
W19;Star Aviation;49;Thai Flying Helicopter Service;6149;Amsterdam Airport Schiphol;John F Kennedy International Airport;6;6;10:40;13:15;;;Star Aviation;Boeing 767
W19;Star Aviation;49;Thai Flying Helicopter Service;6149;Amsterdam Airport Schiphol;John F Kennedy International Airport;1;1;10:40;13:15;;;Star Aviation;Boeing 767
W19;Star Aviation;50;Thai Flying Helicopter Service;6095;John F Kennedy International Airport;Amsterdam Airport Schiphol;6;7;23:11;12:40;;;Star Aviation;Boeing 767
W19;Star Aviation;50;Thai Flying Helicopter Service;6095;John F Kennedy International Airport;Amsterdam Airport Schiphol;7;1;23:11;12:40;;;Star Aviation;Boeing 767
W19;Star Aviation;50;Thai Flying Helicopter Service;6095;John F Kennedy International Airport;Amsterdam Airport Schiphol;5;6;23:11;12:40;;;Star Aviation;Boeing 767
