date,granularite,maille_code,nom_region,cas_confirmes,deces,hospitalises,gueris
30/07/2020,region,REG-76,Occitanie,,514.0,50.0,2953.0
30/07/2020,region,REG-84,Auvergne-Rhône-Alpes,,1760.0,327.0,8031.0
30/07/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,965.0,385.0,5727.0
30/07/2020,region,REG-94,Corse,,59.0,8.0,252.0
31/07/2020,region,REG-01,Guadeloupe,,17.0,5.0,84.0
31/07/2020,region,REG-02,Martinique,,15.0,9.0,95.0
31/07/2020,region,REG-03,Guyane,,41.0,111.0,1072.0
31/07/2020,region,REG-04,La Réunion,,5.0,18.0,163.0
31/07/2020,region,REG-06,Mayotte,,28.0,9.0,423.0
31/07/2020,region,REG-11,Île-de-France,,7569.0,2604.0,29518.0
31/07/2020,region,REG-24,Centre-Val de Loire,,559.0,209.0,2162.0
31/07/2020,region,REG-27,Bourgogne-Franche-Comté,,1061.0,23.0,4056.0
31/07/2020,region,REG-28,Normandie,,440.0,141.0,1787.0
31/07/2020,region,REG-32,Hauts-de-France,,1912.0,497.0,6975.0
31/07/2020,region,REG-44,Grand Est,,3616.0,653.0,12733.0
31/07/2020,region,REG-52,Pays de la Loire,,476.0,108.0,2219.0
31/07/2020,region,REG-53,Bretagne,,267.0,57.0,1337.0
31/07/2020,region,REG-75,Nouvelle-Aquitaine,,425.0,55.0,2250.0
31/07/2020,region,REG-76,Occitanie,,514.0,52.0,2955.0
31/07/2020,region,REG-84,Auvergne-Rhône-Alpes,,1760.0,319.0,8047.0
31/07/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,966.0,380.0,5742.0
31/07/2020,region,REG-94,Corse,,59.0,7.0,252.0
01/08/2020,region,REG-01,Guadeloupe,,17.0,4.0,85.0
01/08/2020,region,REG-02,Martinique,,15.0,9.0,95.0
01/08/2020,region,REG-03,Guyane,,41.0,105.0,1087.0
01/08/2020,region,REG-04,La Réunion,,5.0,18.0,163.0
01/08/2020,region,REG-06,Mayotte,,28.0,9.0,423.0
01/08/2020,region,REG-11,Île-de-France,,7570.0,2597.0,29546.0
01/08/2020,region,REG-24,Centre-Val de Loire,,559.0,185.0,2199.0
01/08/2020,region,REG-27,Bourgogne-Franche-Comté,,1061.0,23.0,4057.0
01/08/2020,region,REG-28,Normandie,,440.0,141.0,1787.0
01/08/2020,region,REG-32,Hauts-de-France,,1913.0,499.0,6983.0
01/08/2020,region,REG-44,Grand Est,,3620.0,610.0,12774.0
01/08/2020,region,REG-52,Pays de la Loire,,476.0,106.0,2227.0
01/08/2020,region,REG-53,Bretagne,,267.0,56.0,1338.0
01/08/2020,region,REG-75,Nouvelle-Aquitaine,,425.0,57.0,2250.0
01/08/2020,region,REG-76,Occitanie,,514.0,52.0,2957.0
01/08/2020,region,REG-84,Auvergne-Rhône-Alpes,,1760.0,319.0,8049.0
01/08/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,966.0,380.0,5744.0
01/08/2020,region,REG-94,Corse,,59.0,7.0,252.0
02/08/2020,region,REG-01,Guadeloupe,,17.0,4.0,85.0
02/08/2020,region,REG-02,Martinique,,15.0,9.0,95.0
02/08/2020,region,REG-03,Guyane,,41.0,113.0,1088.0
02/08/2020,region,REG-04,La Réunion,,5.0,18.0,163.0
02/08/2020,region,REG-06,Mayotte,,28.0,10.0,424.0
02/08/2020,region,REG-11,Île-de-France,,7571.0,2596.0,29551.0
02/08/2020,region,REG-24,Centre-Val de Loire,,559.0,185.0,2200.0
02/08/2020,region,REG-27,Bourgogne-Franche-Comté,,1061.0,23.0,4057.0
02/08/2020,region,REG-28,Normandie,,440.0,141.0,1787.0
02/08/2020,region,REG-32,Hauts-de-France,,1913.0,501.0,6983.0
02/08/2020,region,REG-44,Grand Est,,3620.0,610.0,12774.0
02/08/2020,region,REG-52,Pays de la Loire,,476.0,106.0,2227.0
02/08/2020,region,REG-53,Bretagne,,267.0,56.0,1338.0
02/08/2020,region,REG-75,Nouvelle-Aquitaine,,425.0,55.0,2252.0
02/08/2020,region,REG-76,Occitanie,,514.0,52.0,2957.0
02/08/2020,region,REG-84,Auvergne-Rhône-Alpes,,1760.0,320.0,8050.0
02/08/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,966.0,382.0,5746.0
02/08/2020,region,REG-94,Corse,,59.0,7.0,252.0
03/08/2020,region,REG-01,Guadeloupe,,17.0,4.0,85.0
03/08/2020,region,REG-02,Martinique,,15.0,9.0,95.0
03/08/2020,region,REG-03,Guyane,,41.0,129.0,1094.0
03/08/2020,region,REG-04,La Réunion,,5.0,18.0,163.0
03/08/2020,region,REG-06,Mayotte,,28.0,11.0,424.0
03/08/2020,region,REG-11,Île-de-France,,7583.0,2556.0,29605.0
03/08/2020,region,REG-24,Centre-Val de Loire,,559.0,186.0,2201.0
03/08/2020,region,REG-27,Bourgogne-Franche-Comté,,1061.0,21.0,4062.0
03/08/2020,region,REG-28,Normandie,,441.0,136.0,1793.0
03/08/2020,region,REG-32,Hauts-de-France,,1918.0,497.0,6991.0
03/08/2020,region,REG-44,Grand Est,,3621.0,603.0,12783.0
03/08/2020,region,REG-52,Pays de la Loire,,477.0,115.0,2229.0
03/08/2020,region,REG-53,Bretagne,,267.0,58.0,1340.0
03/08/2020,region,REG-75,Nouvelle-Aquitaine,,425.0,55.0,2253.0
03/08/2020,region,REG-76,Occitanie,,515.0,53.0,2960.0
03/08/2020,region,REG-84,Auvergne-Rhône-Alpes,,1761.0,310.0,8067.0
03/08/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,966.0,389.0,5758.0
03/08/2020,region,REG-94,Corse,,59.0,7.0,252.0
04/08/2020,region,REG-01,Guadeloupe,,17.0,4.0,85.0
04/08/2020,region,REG-02,Martinique,,16.0,8.0,95.0
04/08/2020,region,REG-03,Guyane,,42.0,123.0,1115.0
04/08/2020,region,REG-04,La Réunion,,5.0,17.0,164.0
04/08/2020,region,REG-06,Mayotte,,28.0,12.0,424.0
04/08/2020,region,REG-11,Île-de-France,,7587.0,2563.0,29651.0
04/08/2020,region,REG-24,Centre-Val de Loire,,559.0,185.0,2204.0
04/08/2020,region,REG-27,Bourgogne-Franche-Comté,,1061.0,21.0,4063.0
04/08/2020,region,REG-28,Normandie,,442.0,128.0,1801.0
04/08/2020,region,REG-32,Hauts-de-France,,1919.0,495.0,7008.0
04/08/2020,region,REG-44,Grand Est,,3622.0,597.0,12788.0
04/08/2020,region,REG-52,Pays de la Loire,,477.0,101.0,2248.0
04/08/2020,region,REG-53,Bretagne,,267.0,64.0,1341.0
04/08/2020,region,REG-75,Nouvelle-Aquitaine,,426.0,53.0,2254.0
04/08/2020,region,REG-76,Occitanie,,515.0,55.0,2960.0
04/08/2020,region,REG-84,Auvergne-Rhône-Alpes,,1761.0,306.0,8078.0
04/08/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,967.0,382.0,5776.0
04/08/2020,region,REG-94,Corse,,59.0,7.0,252.0
05/08/2020,region,REG-01,Guadeloupe,,17.0,4.0,85.0
05/08/2020,region,REG-02,Martinique,,16.0,6.0,97.0
05/08/2020,region,REG-03,Guyane,,43.0,128.0,1133.0
05/08/2020,region,REG-04,La Réunion,,5.0,17.0,165.0
05/08/2020,region,REG-06,Mayotte,,28.0,9.0,426.0
05/08/2020,region,REG-11,Île-de-France,,7591.0,2565.0,29684.0
05/08/2020,region,REG-24,Centre-Val de Loire,,559.0,170.0,2223.0
05/08/2020,region,REG-27,Bourgogne-Franche-Comté,,1062.0,21.0,4064.0
05/08/2020,region,REG-28,Normandie,,442.0,124.0,1806.0
05/08/2020,region,REG-32,Hauts-de-France,,1919.0,488.0,7028.0
05/08/2020,region,REG-44,Grand Est,,3624.0,607.0,12791.0
05/08/2020,region,REG-52,Pays de la Loire,,478.0,101.0,2258.0
05/08/2020,region,REG-53,Bretagne,,267.0,62.0,1345.0
05/08/2020,region,REG-75,Nouvelle-Aquitaine,,426.0,54.0,2254.0
05/08/2020,region,REG-76,Occitanie,,515.0,49.0,2971.0
05/08/2020,region,REG-84,Auvergne-Rhône-Alpes,,1761.0,309.0,8086.0
05/08/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,967.0,386.0,5781.0
05/08/2020,region,REG-94,Corse,,59.0,7.0,252.0
06/08/2020,region,REG-01,Guadeloupe,,17.0,3.0,86.0
06/08/2020,region,REG-02,Martinique,,16.0,6.0,97.0
06/08/2020,region,REG-03,Guyane,,44.0,128.0,1154.0
06/08/2020,region,REG-04,La Réunion,,5.0,18.0,165.0
06/08/2020,region,REG-06,Mayotte,,28.0,8.0,427.0
06/08/2020,region,REG-11,Île-de-France,,7595.0,2543.0,29754.0
06/08/2020,region,REG-24,Centre-Val de Loire,,560.0,155.0,2239.0
06/08/2020,region,REG-27,Bourgogne-Franche-Comté,,1062.0,24.0,4066.0
06/08/2020,region,REG-28,Normandie,,442.0,126.0,1807.0
06/08/2020,region,REG-32,Hauts-de-France,,1919.0,484.0,7039.0
06/08/2020,region,REG-44,Grand Est,,3625.0,569.0,12838.0
06/08/2020,region,REG-52,Pays de la Loire,,478.0,101.0,2272.0
06/08/2020,region,REG-53,Bretagne,,267.0,60.0,1346.0
06/08/2020,region,REG-75,Nouvelle-Aquitaine,,426.0,50.0,2260.0
06/08/2020,region,REG-76,Occitanie,,515.0,49.0,2973.0
06/08/2020,region,REG-84,Auvergne-Rhône-Alpes,,1761.0,301.0,8098.0
06/08/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,967.0,387.0,5786.0
06/08/2020,region,REG-94,Corse,,59.0,7.0,252.0
07/08/2020,region,REG-01,Guadeloupe,,17.0,3.0,86.0
07/08/2020,region,REG-02,Martinique,,16.0,5.0,97.0
07/08/2020,region,REG-03,Guyane,,44.0,122.0,1171.0
07/08/2020,region,REG-04,La Réunion,,5.0,20.0,165.0
07/08/2020,region,REG-06,Mayotte,,28.0,8.0,427.0
07/08/2020,region,REG-11,Île-de-France,,7603.0,2542.0,29790.0
07/08/2020,region,REG-24,Centre-Val de Loire,,560.0,142.0,2253.0
07/08/2020,region,REG-27,Bourgogne-Franche-Comté,,1062.0,24.0,4066.0
07/08/2020,region,REG-28,Normandie,,442.0,126.0,1808.0
07/08/2020,region,REG-32,Hauts-de-France,,1919.0,484.0,7053.0
07/08/2020,region,REG-44,Grand Est,,3627.0,543.0,12869.0
07/08/2020,region,REG-52,Pays de la Loire,,478.0,99.0,2280.0
07/08/2020,region,REG-53,Bretagne,,268.0,60.0,1348.0
07/08/2020,region,REG-75,Nouvelle-Aquitaine,,427.0,50.0,2260.0
07/08/2020,region,REG-76,Occitanie,,515.0,48.0,2975.0
07/08/2020,region,REG-84,Auvergne-Rhône-Alpes,,1761.0,291.0,8125.0
07/08/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,967.0,396.0,5800.0
07/08/2020,region,REG-94,Corse,,59.0,7.0,252.0
08/08/2020,region,REG-01,Guadeloupe,,17.0,3.0,88.0
08/08/2020,region,REG-02,Martinique,,16.0,5.0,97.0
08/08/2020,region,REG-03,Guyane,,45.0,124.0,1185.0
08/08/2020,region,REG-04,La Réunion,,5.0,22.0,165.0
08/08/2020,region,REG-06,Mayotte,,28.0,9.0,427.0
08/08/2020,region,REG-11,Île-de-France,,7604.0,2550.0,29807.0
08/08/2020,region,REG-24,Centre-Val de Loire,,560.0,142.0,2253.0
08/08/2020,region,REG-27,Bourgogne-Franche-Comté,,1062.0,23.0,4067.0
08/08/2020,region,REG-28,Normandie,,442.0,128.0,1806.0
08/08/2020,region,REG-32,Hauts-de-France,,1919.0,487.0,7055.0
08/08/2020,region,REG-44,Grand Est,,3627.0,536.0,12879.0
08/08/2020,region,REG-52,Pays de la Loire,,478.0,99.0,2281.0
08/08/2020,region,REG-53,Bretagne,,268.0,60.0,1349.0
08/08/2020,region,REG-75,Nouvelle-Aquitaine,,427.0,51.0,2260.0
08/08/2020,region,REG-76,Occitanie,,515.0,48.0,2979.0
08/08/2020,region,REG-84,Auvergne-Rhône-Alpes,,1761.0,290.0,8128.0
08/08/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,967.0,397.0,5803.0
08/08/2020,region,REG-94,Corse,,59.0,7.0,252.0
09/08/2020,region,REG-01,Guadeloupe,,17.0,3.0,88.0
09/08/2020,region,REG-02,Martinique,,16.0,5.0,97.0
09/08/2020,region,REG-03,Guyane,,45.0,125.0,1185.0
09/08/2020,region,REG-04,La Réunion,,5.0,22.0,165.0
09/08/2020,region,REG-06,Mayotte,,28.0,9.0,427.0
09/08/2020,region,REG-11,Île-de-France,,7604.0,2555.0,29809.0
09/08/2020,region,REG-24,Centre-Val de Loire,,560.0,143.0,2253.0
09/08/2020,region,REG-27,Bourgogne-Franche-Comté,,1062.0,23.0,4067.0
09/08/2020,region,REG-28,Normandie,,442.0,128.0,1806.0
09/08/2020,region,REG-32,Hauts-de-France,,1919.0,487.0,7055.0
09/08/2020,region,REG-44,Grand Est,,3627.0,536.0,12880.0
09/08/2020,region,REG-52,Pays de la Loire,,478.0,102.0,2281.0
09/08/2020,region,REG-53,Bretagne,,268.0,60.0,1349.0
09/08/2020,region,REG-75,Nouvelle-Aquitaine,,427.0,52.0,2260.0
09/08/2020,region,REG-76,Occitanie,,515.0,48.0,2980.0
09/08/2020,region,REG-84,Auvergne-Rhône-Alpes,,1761.0,290.0,8128.0
09/08/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,967.0,397.0,5804.0
09/08/2020,region,REG-94,Corse,,59.0,7.0,252.0
10/08/2020,region,REG-01,Guadeloupe,,17.0,3.0,88.0
10/08/2020,region,REG-02,Martinique,,16.0,5.0,97.0
10/08/2020,region,REG-03,Guyane,,46.0,113.0,1213.0
10/08/2020,region,REG-04,La Réunion,,5.0,23.0,166.0
10/08/2020,region,REG-06,Mayotte,,28.0,7.0,430.0
10/08/2020,region,REG-11,Île-de-France,,7608.0,2562.0,29845.0
10/08/2020,region,REG-24,Centre-Val de Loire,,560.0,145.0,2255.0
10/08/2020,region,REG-27,Bourgogne-Franche-Comté,,1062.0,24.0,4071.0
10/08/2020,region,REG-28,Normandie,,442.0,127.0,1810.0
10/08/2020,region,REG-32,Hauts-de-France,,1922.0,483.0,7069.0
10/08/2020,region,REG-44,Grand Est,,3628.0,545.0,12891.0
10/08/2020,region,REG-52,Pays de la Loire,,480.0,110.0,2289.0
10/08/2020,region,REG-53,Bretagne,,268.0,58.0,1354.0
10/08/2020,region,REG-75,Nouvelle-Aquitaine,,428.0,57.0,2260.0
10/08/2020,region,REG-76,Occitanie,,515.0,53.0,2981.0
10/08/2020,region,REG-84,Auvergne-Rhône-Alpes,,1761.0,280.0,8148.0
10/08/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,969.0,405.0,5813.0
10/08/2020,region,REG-94,Corse,,59.0,4.0,256.0
11/08/2020,region,REG-01,Guadeloupe,,17.0,3.0,88.0
11/08/2020,region,REG-02,Martinique,,16.0,6.0,97.0
11/08/2020,region,REG-03,Guyane,,46.0,105.0,1234.0
11/08/2020,region,REG-04,La Réunion,,5.0,20.0,168.0
11/08/2020,region,REG-06,Mayotte,,28.0,8.0,430.0
11/08/2020,region,REG-11,Île-de-France,,7611.0,2555.0,29910.0
11/08/2020,region,REG-24,Centre-Val de Loire,,562.0,122.0,2278.0
11/08/2020,region,REG-27,Bourgogne-Franche-Comté,,1062.0,25.0,4072.0
11/08/2020,region,REG-28,Normandie,,442.0,130.0,1813.0
11/08/2020,region,REG-32,Hauts-de-France,,1925.0,491.0,7077.0
11/08/2020,region,REG-44,Grand Est,,3631.0,539.0,12901.0
11/08/2020,region,REG-52,Pays de la Loire,,480.0,107.0,2297.0
11/08/2020,region,REG-53,Bretagne,,268.0,61.0,1355.0
11/08/2020,region,REG-75,Nouvelle-Aquitaine,,428.0,59.0,2266.0
11/08/2020,region,REG-76,Occitanie,,516.0,55.0,2989.0
11/08/2020,region,REG-84,Auvergne-Rhône-Alpes,,1763.0,285.0,8168.0
11/08/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,970.0,396.0,5827.0
11/08/2020,region,REG-94,Corse,,59.0,4.0,256.0
12/08/2020,region,REG-01,Guadeloupe,,18.0,3.0,88.0
12/08/2020,region,REG-02,Martinique,,16.0,6.0,97.0
12/08/2020,region,REG-03,Guyane,,47.0,92.0,1256.0
12/08/2020,region,REG-04,La Réunion,,5.0,23.0,168.0
12/08/2020,region,REG-06,Mayotte,,28.0,8.0,430.0
12/08/2020,region,REG-11,Île-de-France,,7620.0,2544.0,29945.0
12/08/2020,region,REG-24,Centre-Val de Loire,,563.0,113.0,2285.0
12/08/2020,region,REG-27,Bourgogne-Franche-Comté,,1062.0,27.0,4076.0
12/08/2020,region,REG-28,Normandie,,443.0,126.0,1818.0
12/08/2020,region,REG-32,Hauts-de-France,,1925.0,489.0,7091.0
12/08/2020,region,REG-44,Grand Est,,3633.0,532.0,12917.0
12/08/2020,region,REG-52,Pays de la Loire,,481.0,104.0,2310.0
12/08/2020,region,REG-53,Bretagne,,268.0,64.0,1356.0
12/08/2020,region,REG-75,Nouvelle-Aquitaine,,428.0,62.0,2268.0
12/08/2020,region,REG-76,Occitanie,,516.0,54.0,2994.0
12/08/2020,region,REG-84,Auvergne-Rhône-Alpes,,1765.0,280.0,8187.0
12/08/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,969.0,319.0,5919.0
12/08/2020,region,REG-94,Corse,,59.0,4.0,256.0
13/08/2020,region,REG-01,Guadeloupe,,18.0,4.0,88.0
13/08/2020,region,REG-02,Martinique,,16.0,6.0,97.0
13/08/2020,region,REG-03,Guyane,,47.0,85.0,1279.0
13/08/2020,region,REG-04,La Réunion,,5.0,23.0,171.0
13/08/2020,region,REG-06,Mayotte,,28.0,9.0,433.0
13/08/2020,region,REG-11,Île-de-France,,7624.0,2545.0,30004.0
13/08/2020,region,REG-24,Centre-Val de Loire,,566.0,85.0,2326.0
13/08/2020,region,REG-27,Bourgogne-Franche-Comté,,1062.0,28.0,4076.0
13/08/2020,region,REG-28,Normandie,,443.0,109.0,1835.0
13/08/2020,region,REG-32,Hauts-de-France,,1927.0,481.0,7103.0
13/08/2020,region,REG-44,Grand Est,,3636.0,536.0,12921.0
13/08/2020,region,REG-52,Pays de la Loire,,483.0,106.0,2314.0
13/08/2020,region,REG-53,Bretagne,,268.0,64.0,1357.0
13/08/2020,region,REG-75,Nouvelle-Aquitaine,,429.0,62.0,2272.0
13/08/2020,region,REG-76,Occitanie,,516.0,57.0,3001.0
13/08/2020,region,REG-84,Auvergne-Rhône-Alpes,,1766.0,286.0,8186.0
13/08/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,970.0,334.0,5932.0
13/08/2020,region,REG-94,Corse,,59.0,4.0,256.0
14/08/2020,region,REG-01,Guadeloupe,,18.0,5.0,88.0
14/08/2020,region,REG-02,Martinique,,17.0,5.0,97.0
14/08/2020,region,REG-03,Guyane,,49.0,93.0,1295.0
14/08/2020,region,REG-04,La Réunion,,5.0,22.0,173.0
14/08/2020,region,REG-06,Mayotte,,28.0,8.0,434.0
14/08/2020,region,REG-11,Île-de-France,,7627.0,2557.0,30045.0
14/08/2020,region,REG-24,Centre-Val de Loire,,569.0,67.0,2345.0
14/08/2020,region,REG-27,Bourgogne-Franche-Comté,,1062.0,29.0,4077.0
14/08/2020,region,REG-28,Normandie,,445.0,82.0,1860.0
14/08/2020,region,REG-32,Hauts-de-France,,1929.0,478.0,7118.0
14/08/2020,region,REG-44,Grand Est,,3638.0,536.0,12932.0
14/08/2020,region,REG-52,Pays de la Loire,,483.0,104.0,2324.0
14/08/2020,region,REG-53,Bretagne,,268.0,63.0,1360.0
14/08/2020,region,REG-75,Nouvelle-Aquitaine,,429.0,62.0,2276.0
14/08/2020,region,REG-76,Occitanie,,516.0,58.0,3005.0
14/08/2020,region,REG-84,Auvergne-Rhône-Alpes,,1767.0,282.0,8197.0
14/08/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,972.0,333.0,5954.0
14/08/2020,region,REG-94,Corse,,59.0,4.0,256.0
15/08/2020,region,REG-01,Guadeloupe,,18.0,4.0,88.0
15/08/2020,region,REG-02,Martinique,,17.0,4.0,98.0
15/08/2020,region,REG-03,Guyane,,49.0,92.0,1305.0
15/08/2020,region,REG-04,La Réunion,,5.0,27.0,174.0
15/08/2020,region,REG-06,Mayotte,,28.0,8.0,434.0
15/08/2020,region,REG-11,Île-de-France,,7628.0,2564.0,30058.0
15/08/2020,region,REG-24,Centre-Val de Loire,,569.0,61.0,2349.0
15/08/2020,region,REG-27,Bourgogne-Franche-Comté,,1062.0,31.0,4077.0
15/08/2020,region,REG-28,Normandie,,445.0,86.0,1859.0
15/08/2020,region,REG-32,Hauts-de-France,,1930.0,488.0,7118.0
15/08/2020,region,REG-44,Grand Est,,3639.0,534.0,12933.0
15/08/2020,region,REG-52,Pays de la Loire,,483.0,105.0,2326.0
15/08/2020,region,REG-53,Bretagne,,268.0,63.0,1360.0
15/08/2020,region,REG-75,Nouvelle-Aquitaine,,429.0,64.0,2279.0
15/08/2020,region,REG-76,Occitanie,,516.0,68.0,3008.0
15/08/2020,region,REG-84,Auvergne-Rhône-Alpes,,1768.0,282.0,8199.0
15/08/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,971.0,332.0,5959.0
15/08/2020,region,REG-94,Corse,,59.0,4.0,256.0
16/08/2020,region,REG-01,Guadeloupe,,19.0,3.0,88.0
16/08/2020,region,REG-02,Martinique,,17.0,4.0,98.0
16/08/2020,region,REG-03,Guyane,,49.0,92.0,1324.0
16/08/2020,region,REG-04,La Réunion,,5.0,26.0,177.0
16/08/2020,region,REG-06,Mayotte,,28.0,8.0,434.0
16/08/2020,region,REG-11,Île-de-France,,7628.0,2563.0,30063.0
16/08/2020,region,REG-24,Centre-Val de Loire,,569.0,61.0,2349.0
16/08/2020,region,REG-27,Bourgogne-Franche-Comté,,1062.0,31.0,4077.0
16/08/2020,region,REG-28,Normandie,,445.0,86.0,1859.0
16/08/2020,region,REG-32,Hauts-de-France,,1930.0,488.0,7120.0
16/08/2020,region,REG-44,Grand Est,,3639.0,534.0,12933.0
16/08/2020,region,REG-52,Pays de la Loire,,483.0,105.0,2326.0
16/08/2020,region,REG-53,Bretagne,,268.0,63.0,1360.0
16/08/2020,region,REG-75,Nouvelle-Aquitaine,,429.0,66.0,2279.0
16/08/2020,region,REG-76,Occitanie,,516.0,68.0,3008.0
16/08/2020,region,REG-84,Auvergne-Rhône-Alpes,,1768.0,282.0,8199.0
16/08/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,971.0,336.0,5959.0
16/08/2020,region,REG-94,Corse,,59.0,4.0,256.0
17/08/2020,region,REG-01,Guadeloupe,,19.0,3.0,88.0
17/08/2020,region,REG-02,Martinique,,17.0,4.0,98.0
17/08/2020,region,REG-03,Guyane,,49.0,102.0,1330.0
17/08/2020,region,REG-04,La Réunion,,5.0,30.0,183.0
17/08/2020,region,REG-06,Mayotte,,28.0,10.0,434.0
17/08/2020,region,REG-11,Île-de-France,,7636.0,2554.0,30133.0
17/08/2020,region,REG-24,Centre-Val de Loire,,569.0,65.0,2352.0
17/08/2020,region,REG-27,Bourgogne-Franche-Comté,,1063.0,33.0,4080.0
17/08/2020,region,REG-28,Normandie,,445.0,86.0,1859.0
17/08/2020,region,REG-32,Hauts-de-France,,1931.0,501.0,7131.0
17/08/2020,region,REG-44,Grand Est,,3639.0,537.0,12941.0
17/08/2020,region,REG-52,Pays de la Loire,,485.0,115.0,2330.0
17/08/2020,region,REG-53,Bretagne,,268.0,62.0,1365.0
17/08/2020,region,REG-75,Nouvelle-Aquitaine,,430.0,73.0,2281.0
17/08/2020,region,REG-76,Occitanie,,518.0,65.0,3013.0
17/08/2020,region,REG-84,Auvergne-Rhône-Alpes,,1771.0,295.0,8202.0
17/08/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,972.0,346.0,5977.0
17/08/2020,region,REG-94,Corse,,59.0,4.0,256.0
18/08/2020,region,REG-01,Guadeloupe,,19.0,5.0,88.0
18/08/2020,region,REG-02,Martinique,,17.0,4.0,98.0
18/08/2020,region,REG-03,Guyane,,49.0,94.0,1349.0
18/08/2020,region,REG-04,La Réunion,,5.0,29.0,187.0
18/08/2020,region,REG-06,Mayotte,,28.0,8.0,436.0
18/08/2020,region,REG-11,Île-de-France,,7644.0,2500.0,30224.0
18/08/2020,region,REG-24,Centre-Val de Loire,,569.0,65.0,2354.0
18/08/2020,region,REG-27,Bourgogne-Franche-Comté,,1063.0,29.0,4085.0
18/08/2020,region,REG-28,Normandie,,447.0,79.0,1867.0
18/08/2020,region,REG-32,Hauts-de-France,,1932.0,491.0,7145.0
18/08/2020,region,REG-44,Grand Est,,3641.0,529.0,12962.0
18/08/2020,region,REG-52,Pays de la Loire,,485.0,104.0,2347.0
18/08/2020,region,REG-53,Bretagne,,268.0,62.0,1366.0
18/08/2020,region,REG-75,Nouvelle-Aquitaine,,430.0,69.0,2289.0
18/08/2020,region,REG-76,Occitanie,,518.0,73.0,3022.0
18/08/2020,region,REG-84,Auvergne-Rhône-Alpes,,1771.0,299.0,8207.0
18/08/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,975.0,339.0,6015.0
18/08/2020,region,REG-94,Corse,,59.0,4.0,256.0
19/08/2020,region,REG-01,Guadeloupe,,19.0,8.0,88.0
19/08/2020,region,REG-02,Martinique,,17.0,4.0,98.0
19/08/2020,region,REG-03,Guyane,,50.0,99.0,1359.0
19/08/2020,region,REG-04,La Réunion,,5.0,34.0,187.0
19/08/2020,region,REG-06,Mayotte,,28.0,7.0,437.0
19/08/2020,region,REG-11,Île-de-France,,7650.0,2501.0,30250.0
19/08/2020,region,REG-24,Centre-Val de Loire,,570.0,64.0,2357.0
19/08/2020,region,REG-27,Bourgogne-Franche-Comté,,1064.0,25.0,4090.0
19/08/2020,region,REG-28,Normandie,,447.0,77.0,1872.0
19/08/2020,region,REG-32,Hauts-de-France,,1933.0,488.0,7156.0
19/08/2020,region,REG-44,Grand Est,,3642.0,529.0,12970.0
19/08/2020,region,REG-52,Pays de la Loire,,487.0,102.0,2353.0
19/08/2020,region,REG-53,Bretagne,,268.0,64.0,1367.0
19/08/2020,region,REG-75,Nouvelle-Aquitaine,,430.0,67.0,2296.0
19/08/2020,region,REG-76,Occitanie,,519.0,86.0,3029.0
19/08/2020,region,REG-84,Auvergne-Rhône-Alpes,,1772.0,269.0,8244.0
19/08/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,977.0,353.0,6031.0
19/08/2020,region,REG-94,Corse,,59.0,4.0,256.0
20/08/2020,region,REG-01,Guadeloupe,,19.0,10.0,88.0
20/08/2020,region,REG-02,Martinique,,17.0,4.0,99.0
20/08/2020,region,REG-03,Guyane,,50.0,88.0,1376.0
20/08/2020,region,REG-04,La Réunion,,5.0,38.0,187.0
20/08/2020,region,REG-06,Mayotte,,28.0,7.0,437.0
20/08/2020,region,REG-11,Île-de-France,,7656.0,2485.0,30302.0
20/08/2020,region,REG-24,Centre-Val de Loire,,570.0,59.0,2363.0
20/08/2020,region,REG-27,Bourgogne-Franche-Comté,,1064.0,23.0,4096.0
20/08/2020,region,REG-28,Normandie,,447.0,74.0,1878.0
20/08/2020,region,REG-32,Hauts-de-France,,1934.0,480.0,7175.0
20/08/2020,region,REG-44,Grand Est,,3642.0,528.0,12979.0
20/08/2020,region,REG-52,Pays de la Loire,,487.0,99.0,2358.0
20/08/2020,region,REG-53,Bretagne,,268.0,62.0,1372.0
20/08/2020,region,REG-75,Nouvelle-Aquitaine,,430.0,63.0,2301.0
20/08/2020,region,REG-76,Occitanie,,520.0,91.0,3030.0
20/08/2020,region,REG-84,Auvergne-Rhône-Alpes,,1772.0,257.0,8256.0
